Date,Open,High,Low,Close,Volume
2022-04-04,69.69999694824219,69.97000122070312,68.48999786376953,68.70999908447266,1403100.0
2022-03-28,77.66000366210938,79.62999725341797,69.18000030517578,69.91000366210938,8024100.0
2022-03-21,76.68000030517578,78.81999969482422,75.08000183105469,77.01000213623047,4754000.0
2022-03-14,70.76000213623047,76.87999725341797,68.5,76.73999786376953,8746600.0
2022-03-07,66.33999633789062,75.2699966430664,59.220001220703125,70.4800033569336,13589600.0
2022-02-28,70.58999633789062,74.37000274658203,66.38999938964844,66.73999786376953,5856300.0
2022-02-21,70.87000274658203,71.8499984741211,64.69999694824219,71.75,4935800.0
2022-02-14,66.69999694824219,73.20999908447266,66.2699966430664,71.4800033569336,10042200.0
2022-02-07,63.95000076293945,71.88999938964844,63.06999969482422,66.70999908447266,11190300.0
2022-01-31,63.9900016784668,68.47000122070312,62.29999923706055,63.63999938964844,6671200.0
2022-01-24,65.0999984741211,68.8499984741211,61.630001068115234,64.01000213623047,7867300.0
2022-01-17,69.54000091552734,72.7699966430664,66.3499984741211,66.62000274658203,5013300.0
2022-01-10,71.37000274658203,72.55000305175781,68.02999877929688,70.41000366210938,6638400.0
2022-01-03,78.16999816894531,78.38999938964844,70.62999725341797,71.4000015258789,7293800.0
2021-12-27,75.30000305175781,78.4800033569336,75.04000091552734,77.43000030517578,3858600.0
2021-12-20,70.27999877929688,75.9000015258789,67.52999877929688,75.31999969482422,4971800.0
2021-12-13,76.25,76.25,70.44999694824219,71.33999633789062,8134400.0
2021-12-06,74.55999755859375,81.01000213623047,73.76000213623047,75.72000122070312,8176700.0
2021-11-29,78.0199966430664,78.51000213623047,70.29000091552734,73.5999984741211,7465200.0
2021-11-22,79.11000061035156,80.9000015258789,75.16999816894531,75.97000122070312,4267900.0
2021-11-15,79.88999938964844,80.16000366210938,75.31999969482422,78.77999877929688,6817100.0
2021-11-08,79.30000305175781,80.25,75.91000366210938,79.8499984741211,6173900.0
2021-11-01,86.48999786376953,87.69000244140625,77.0,78.5999984741211,11337900.0
2021-10-25,85.80999755859375,88.0,84.73999786376953,85.80000305175781,3923200.0
2021-10-18,79.56999969482422,86.33000183105469,79.37000274658203,85.55999755859375,4125300.0
2021-10-11,77.98999786376953,80.93000030517578,73.41000366210938,80.20999908447266,7440600.0
2021-10-04,80.48999786376953,81.41000366210938,77.19000244140625,78.18000030517578,5699200.0
2021-09-27,86.12000274658203,87.33999633789062,78.0199966430664,80.8499984741211,5552300.0
2021-09-20,80.77999877929688,86.58000183105469,79.86000061035156,85.4800033569336,5546900.0
2021-09-13,84.87000274658203,85.52999877929688,81.55000305175781,83.11000061035156,6476100.0
2021-09-06,88.86000061035156,88.86000061035156,84.08999633789062,84.1500015258789,3439300.0
2021-08-30,89.04000091552734,89.38999938964844,84.93000030517578,88.66999816894531,5729600.0
2021-08-23,85.98999786376953,89.95999908447266,85.01000213623047,88.44000244140625,5602100.0
2021-08-16,89.83000183105469,90.77999877929688,82.66000366210938,84.79000091552734,7128700.0
2021-08-09,84.80999755859375,89.97000122070312,84.30000305175781,89.87999725341797,6872500.0
2021-08-02,82.30000305175781,86.41999816894531,81.29000091552734,85.55000305175781,18835600.0
2021-07-26,83.77764892578125,84.27822875976562,79.2433090209961,80.72759246826172,14043620.0
2021-07-19,79.82537841796875,83.92316436767578,78.34109497070312,83.59720611572266,9849294.0
2021-07-12,81.7054672241211,84.37718200683594,81.2165298461914,81.49010467529297,12314108.0
2021-07-05,83.65541076660156,83.65541076660156,77.42723846435547,82.13038635253906,9667702.0
2021-06-28,84.66239929199219,85.12223815917969,79.89522552490234,83.76600646972656,25450108.0
2021-06-21,82.05471801757812,87.88125610351562,81.77532196044922,87.38067626953125,10922872.0
2021-06-14,87.13038635253906,89.31897735595703,81.07101440429688,81.19324493408203,13731115.0
2021-06-07,82.904541015625,87.14784240722656,80.65774536132812,87.06053924560547,8585189.0
2021-05-31,87.31082916259766,88.02095794677734,82.31082916259766,82.57858276367188,5432316.0
2021-05-24,84.0628662109375,86.23981475830078,82.43888092041016,85.52386474609375,5457227.0
2021-05-17,84.16764068603516,85.0,80.5296859741211,82.92200469970703,4441717.0
2021-05-10,85.91385650634766,87.24679565429688,81.24563598632812,85.01164245605469,8203450.0
2021-05-03,81.94994354248047,85.90803527832031,77.4970932006836,85.56461334228516,9369972.0
2021-04-26,80.83818054199219,82.19441223144531,77.56694030761719,80.9778823852539,8293129.0
2021-04-19,79.45285034179688,80.40162658691406,77.63678741455078,79.66822052001953,6665496.0
2021-04-12,76.44354248046875,80.51222229003906,75.94877624511719,79.81373596191406,8236435.0
2021-04-05,75.57624816894531,76.47846221923828,72.42723846435547,76.44354248046875,6897770.0
2021-03-29,71.27473449707031,74.37718200683594,70.5296859741211,74.20256042480469,4423335.0
2021-03-22,72.29336547851562,72.45634460449219,66.58905792236328,71.71710968017578,8592920.0
2021-03-15,73.30034637451172,76.49592590332031,71.59487915039062,72.6135025024414,12830540.0
2021-03-08,68.55645751953125,72.82887268066406,66.22235107421875,72.74156188964844,8860241.0
2021-03-01,69.41793060302734,72.17112731933594,63.44586563110352,68.05587768554688,9042006.0
2021-02-22,68.73108673095703,69.55762481689453,64.91268920898438,67.86961364746094,9208824.0
2021-02-15,71.74039459228516,72.75320434570312,67.683349609375,69.55180358886719,7333627.0
2021-02-08,68.70198059082031,71.97322845458984,66.90919494628906,70.61117553710938,14142919.0
2021-02-01,65.19208526611328,69.84866333007812,65.19208526611328,68.64958953857422,7561605.0
2021-01-25,68.07916259765625,70.30268096923828,63.31781005859375,64.26658630371094,8998883.0
2021-01-18,70.4598388671875,73.11408233642578,67.77066040039062,68.17811584472656,7002225.0
2021-01-11,71.8044204711914,73.0733413696289,67.82305145263672,69.18509674072266,6700200.0
2021-01-04,69.45285034179688,74.83702087402344,67.30500793457031,73.28289031982422,8087485.0
2020-12-28,69.31315612792969,70.10477447509766,67.6658935546875,69.38300323486328,3140676.0
2020-12-21,67.7939453125,69.73224639892578,66.99650573730469,69.34807586669922,3556088.0
2020-12-14,71.01280975341797,71.93830108642578,68.92898559570312,69.33061981201172,9012456.0
2020-12-07,70.43073272705078,71.58905792236328,68.44586944580078,70.35506439208984,9395055.0
2020-11-30,62.24679946899414,70.43073272705078,61.34458541870117,69.79627227783203,13969401.0
2020-11-23,61.00698471069336,62.118743896484375,58.31199264526367,61.59487915039063,7096542.0
2020-11-16,61.77531814575195,63.928985595703125,59.93597030639648,60.413272857666016,7076786.0
2020-11-09,59.429569244384766,61.58905792236328,56.915016174316406,60.9022102355957,9120690.0
