Date,Open,High,Low,Close,Volume
2022-04-04,267.2799987792969,275.5799865722656,266.1300048828125,273.6000061035156,39712000.0
2022-03-28,277.5599975585937,289.4599914550781,262.6700134277344,267.1199951171875,241793900.0
2022-03-21,265.07000732421875,283.5799865722656,255.75,276.9200134277344,309724900.0
2022-03-14,218.69000244140625,265.69000244140625,211.58999633789065,264.5299987792969,275048500.0
2022-03-07,228.1699981689453,232.1999969482422,206.5,221.0,229568900.0
2022-03-02,,,,,
2022-02-28,239.8791212253101,246.6079703137273,224.78170307764657,229.3209228515625,207460100.0
2022-02-21,230.31076454644705,242.12874300266944,208.86440648248436,241.5288543701172,246460000.0
2022-02-14,239.2992310484712,265.7747318596167,230.96065521016135,236.37973022460935,344481900.0
2022-02-07,243.67847855279325,269.2041277766341,237.689493579109,239.4492034912109,243018100.0
2022-01-31,231.7805165997174,258.1260339585226,230.48073500452392,243.1485748291016,239203100.0
2022-01-24,223.2619619671477,240.52902414518516,208.84442036946493,228.361083984375,345168400.0
2022-01-17,262.5552805390436,266.3346355156932,232.59038375547175,233.7001953125,206672400.0
2022-01-10,265.76471412398695,285.90129771623884,256.3963152806983,269.3741149902344,231818600.0
2022-01-03,298.09920188758093,307.0576669432793,270.52391376559945,272.423583984375,228089000.0
2021-12-27,296.5494719955448,313.2466083759607,293.2600239956115,294.05987548828125,174281000.0
2021-12-20,273.0034600447988,300.53877576921354,271.4037570948784,296.3494873046875,172443800.0
2021-12-13,302.43845641192434,311.54692024974,272.45357543366333,277.962646484375,338480000.0
2021-12-06,298.74907698210654,324.4347022517967,280.3322325468644,301.9285583496094,270487400.0
2021-12-01,,,,,
2021-11-29,323.5652627467608,334.02219238031705,301.21179204337034,306.84014892578125,257861300.0
2021-11-22,335.071860907015,346.3685395665841,308.70955757550973,314.937744140625,200472900.0
2021-11-15,305.43055356848026,330.78314575213096,287.915693214384,329.7534484863281,239347900.0
2021-11-08,301.4017369594057,323.005427064062,287.6957587441859,303.81103515625,253127900.0
2021-11-01,256.4149043491012,313.90807840900754,252.19615376242143,297.4328918457031,280465300.0
2021-10-25,229.6627449953181,257.0147362899128,227.6333404740931,255.59515380859372,148883000.0
2021-10-18,217.42633724930255,231.23229205526368,216.37664157649857,227.19346618652344,93421700.0
2021-10-11,205.68975763707223,219.2457849099104,205.0499456353971,218.5559844970703,97675700.0
2021-10-04,204.97996130404715,213.1575742810196,195.49274956626988,208.2490081787109,133029600.0
2021-09-27,217.0364419378285,217.9261807467903,201.97084692321607,207.35926818847656,126866500.0
2021-09-20,211.3981074435443,225.28404090677776,206.5595126310161,220.745361328125,128906400.0
2021-09-13,226.77358356182413,229.5727668464392,218.236090560786,218.93588256835935,111432900.0
2021-09-06,228.26316680261667,228.92297727345388,219.7056748616626,224.71420288085935,89777300.0
2021-08-31,,,,,
2021-08-30,228.1929320579114,230.32192273273256,221.09625580415332,228.32286071777344,119256300.0
2021-08-23,209.6116454814702,227.11342719643253,209.4017372680013,226.2538299560547,176346900.0
2021-08-16,201.2555594575202,208.5521230670176,187.53198876643836,208.06236267089844,214367000.0
2021-08-09,204.3641159188396,204.9838202611921,194.2088772513338,201.7853240966797,84632100.0
2021-08-02,196.9075888761137,207.2327449859554,192.10983746738464,203.56446838378903,114049600.0
2021-07-26,193.0194363674663,198.43689267928843,187.3221125894713,194.8985595703125,102927500.0
2021-07-20,,,,,
2021-07-19,179.06847971600868,198.77673163761025,178.57121546738895,195.48828125,207426200.0
2021-07-12,202.305051884174,205.23118413983337,180.64521870186388,181.5248107910156,223158000.0
2021-07-05,207.27775251801123,208.6521077185526,196.91512162671344,200.40847778320312,166506000.0
2021-06-28,193.5216982519672,204.95633530056605,193.09939579557124,204.7739105224609,201253600.0
2021-06-21,184.26602370655704,194.1089084482149,178.14389660599798,190.22073364257807,218417200.0
2021-06-14,178.97601662664547,193.65912930980213,175.76252815423206,186.30007934570312,265004400.0
2021-06-09,,,,,
2021-06-07,175.58981657256535,179.2672552332303,171.64007670238624,178.1280517578125,198534000.0
2021-05-31,162.58643259379917,176.48672709416408,158.9214967727907,175.65980529785156,226410000.0
2021-05-24,152.01881539547824,162.6613755013953,151.65406467939843,162.3316192626953,258667600.0
2021-05-17,141.47120363649884,152.11376475332136,135.33797488505925,149.8128662109375,174182000.0
2021-05-10,147.76927203339142,147.95664114504982,134.4960429436602,142.33056640625,140191600.0
2021-05-03,151.14442336306612,152.36107229491446,140.00469791378768,148.01910400390625,132396800.0
2021-04-26,151.7440142581505,156.59562118137137,149.86532162544543,149.990234375,94689200.0
2021-04-19,155.25656002563912,157.96465989458173,147.73181721911095,152.5459442138672,146061600.0
2021-04-12,142.79776472511548,162.0293268991352,141.29381033075128,159.01393127441406,286472400.0
2021-04-05,138.57821016893368,144.61398763859245,137.0193014631077,143.8994903564453,113828800.0
2021-03-29,128.11300079186037,138.60317001195642,126.91134087109693,138.0210723876953,109677600.0
2021-03-22,129.03735921441162,133.85150102252672,122.634331036446,128.30287170410156,142480400.0
2021-03-15,128.55769817025728,135.0306695324669,126.03695241282064,128.36782836914062,133108400.0
2021-03-09,,,,,
2021-03-08,124.37017008755052,130.32644623254444,115.5443842332596,128.42593383789062,199319200.0
2021-03-01,138.60530820727928,139.10478679541362,116.67070936279266,124.48504638671876,211107600.0
2021-02-22,147.59342019882016,151.17468831556474,132.02468143414404,137.00198364257812,249135200.0
2021-02-15,150.48541045167727,153.56470026047614,145.5980105663013,149.10934448242188,110230800.0
2021-02-08,137.12934017252877,152.75302803212102,137.12934017252877,149.4564666748047,203312000.0
2021-02-01,130.39637046106455,139.17221234958677,128.89293512955953,135.7682647705078,105354400.0
2021-01-25,137.67379393389322,138.1408052229163,127.80409155132004,129.76205444335938,128623200.0
2021-01-18,130.02676180096083,139.84649684449272,128.30605450913703,136.98199462890625,106936000.0
2021-01-11,134.04755818292082,139.46440376140634,128.3510058310105,128.4608917236328,158074800.0
2021-01-04,130.9058364198035,136.38261709687515,125.7287459325502,132.62904357910156,221783200.0
