Date,Open,High,Low,Close,Volume
2022-04-04,204.7899932861328,206.2700042724609,202.58999633789065,205.2100067138672,3204600.0
2022-03-28,216.3600006103516,223.97000122070312,203.72000122070312,206.63999938964844,14439000.0
2022-03-21,218.19000244140625,221.8000030517578,212.07000732421875,215.3500061035156,10002700.0
2022-03-14,205.58999633789065,222.57000732421875,203.25,219.77999877929688,17923000.0
2022-03-07,207.4499969482422,209.27999877929688,198.52999877929688,203.8999938964844,15432000.0
2022-02-28,206.1699981689453,216.2400054931641,203.7899932861328,210.38999938964844,14839100.0
2022-02-21,208.72999572753903,211.58999633789065,199.0500030517578,209.9499969482422,12398400.0
2022-02-18,,,,,
2022-02-14,212.14849775749568,217.88680111309705,206.05279074329863,207.8497314453125,14656600.0
2022-02-07,223.86338668932336,228.6883286798386,210.57990123977916,211.949951171875,15386300.0
2022-01-31,196.7404599602744,232.03401608186908,195.4696947036044,223.16842651367188,36352400.0
2022-01-24,197.5743973932709,204.553683915724,191.34963815889944,196.81988525390625,16990000.0
2022-01-17,203.0446626974997,205.75496511332267,198.95437275214096,200.49319458007807,8318600.0
2022-01-10,215.4842732375367,215.66296750329792,204.01758824096527,205.05007934570312,10241300.0
2022-01-03,213.1015684053752,217.866945567107,209.34883748833155,216.5862579345703,12887800.0
2021-12-27,211.35427090468,214.77938054679387,210.21257274021423,212.79380798339844,7124400.0
2021-12-20,203.55097856788825,211.68190097605816,199.96701933634805,210.65933227539065,9543800.0
2021-12-13,205.45711985717028,210.9968691778381,201.61504175925413,205.09971618652344,16102000.0
2021-12-06,200.53291351559457,208.34613697855707,199.9273132566044,207.6015472412109,10692200.0
2021-11-29,202.68724718286137,204.51397027192849,192.42184085441855,199.281982421875,17670900.0
2021-11-22,207.01580386497972,211.8308083388285,203.30277764321187,203.81903076171875,9025500.0
2021-11-19,,,,,
2021-11-15,210.28554299739983,211.3228466770705,202.96516040211944,205.9486389160156,12820400.0
2021-11-08,206.23511325528787,213.8716323833711,204.7631439468889,210.61154174804688,9848500.0
2021-11-01,212.2613512996548,212.2613512996548,204.55568629358396,205.70166015625,10410600.0
2021-10-25,200.56455985171425,217.57629215786312,199.3988236334202,210.8881683349609,19333600.0
2021-10-18,191.13006279661465,201.690774147369,190.7151443291598,201.34500122070312,12964700.0
2021-10-11,182.07095942393303,191.66351195214853,178.44534859029514,191.4066619873047,15436100.0
2021-10-04,178.3169246401786,182.2685462388529,174.9876882670523,181.2707672119141,13423600.0
2021-09-27,185.1038257619045,186.318960229705,176.66712047056106,179.29495239257812,13326200.0
2021-09-20,186.0719822603303,188.41331316084543,179.91732095868636,185.7459716796875,14006100.0
2021-09-13,192.35506397176331,193.8764316306196,187.3760123942995,187.73165893554688,11962100.0
2021-09-06,195.25949626579404,195.55587090062005,185.77561347104287,190.92259216308597,11452300.0
2021-08-30,191.53510284450613,196.840149992956,190.5274351206182,194.9532470703125,10183800.0
2021-08-23,191.89074589320003,192.9675591365257,189.74699303359435,190.9621124267578,9427600.0
2021-08-20,,,,,
2021-08-16,190.6659441155821,196.0610278604133,188.77913731462945,189.89942932128903,13736800.0
2021-08-09,187.76694971944795,191.53072670471008,187.1085189203991,190.6266326904297,10839300.0
2021-08-02,189.02481435205505,190.89196268663693,186.8137105371519,189.2704925537109,12236100.0
2021-07-26,207.54894439094892,208.58079584998572,185.06448528697612,188.0519256591797,29602600.0
2021-07-19,204.8563339924131,210.9982895052996,203.09726953631764,207.9813537597656,10757200.0
2021-07-12,207.35241468136476,210.48727112243125,206.00610285363723,206.9298553466797,12404300.0
2021-07-05,206.8217458815033,211.21445837421828,204.59098359027556,210.221923828125,9379800.0
2021-06-28,202.1342058691998,208.4333987540277,199.24502772882596,207.8732452392578,12242400.0
2021-06-21,195.91364730937207,203.06779613006472,195.5402116033165,202.05560302734372,18824300.0
2021-06-14,199.44156524139248,200.33583751276768,192.09087749400723,194.3511199951172,17914500.0
2021-06-07,206.94948768878243,211.68617064499836,193.59442415904888,199.68724060058597,24986100.0
2021-05-31,211.8630470969173,212.80645797445464,205.02337446604855,206.98880004882807,9467600.0
2021-05-24,210.3791676172116,213.11110812619424,207.51946964000047,210.8901824951172,14010100.0
2021-05-21,,,,,
2021-05-17,210.77471082859907,212.251541972446,206.01172146046875,207.21469116210935,12898100.0
2021-05-10,212.72099645433084,214.7650704937883,205.73788020215,211.6256103515625,14863600.0
2021-05-03,202.8624735046724,213.54253260588985,202.5690622537044,212.7209930419922,24362700.0
2021-04-26,175.82978697272054,201.24872767976169,170.86140536275116,199.3806915283203,37829400.0
2021-04-19,175.95693995950455,176.8175940548159,172.95438822015083,175.02781677246094,13946100.0
2021-04-12,171.5851703664679,177.20882925769882,170.9103289117574,175.7613525390625,14041000.0
2021-04-05,168.31853576246445,172.08393261720653,167.35028318200875,172.07415771484375,11470100.0
2021-03-29,163.92719650668005,168.35766006711603,162.99807332877805,167.5165557861328,12407100.0
2021-03-22,156.18122073460833,164.40643595315473,155.05648010601146,164.2890625,15180000.0
2021-03-15,164.2108267079874,164.2401663418626,155.2032009439013,155.79000854492188,28476900.0
2021-03-08,161.59949297293826,164.97368514149258,157.22770849353188,164.0054473876953,13060600.0
2021-03-01,156.0442803584981,161.5505646737767,154.08822548699956,160.78770446777344,15942300.0
2021-02-22,156.21054710815991,158.93923715526722,153.14931638277488,154.36207580566406,17353900.0
2021-02-19,,,,,
2021-02-15,159.33878353923723,159.3582251769246,154.15869190257638,156.02468872070312,12390700.0
2021-02-08,159.81499602370505,163.4983927213487,156.65640486969363,158.79452514648438,14011700.0
2021-02-01,151.80674480123133,159.91217194876762,150.55303362703614,159.75668334960938,25471900.0
2021-01-25,155.21802127289945,159.5234164797265,150.40723254487307,150.64048767089844,17295000.0
2021-01-18,155.2083023872047,157.1520507322658,151.6415259535723,154.51828002929688,12701600.0
2021-01-11,154.40164635254848,160.9326420336546,153.30343861242852,154.43080139160156,20824200.0
2021-01-04,163.6635890866514,163.79965086462207,153.04101251394218,153.9351348876953,24201500.0
2020-12-28,167.7454881250048,168.32860373079933,160.7868654899799,163.66360473632812,10182800.0
2020-12-21,167.58999920383175,170.99155910239833,166.21965294272795,167.34703063964844,9229100.0
2020-12-14,166.94853313362546,170.55419260037056,161.46716375612243,170.25289916992188,22333800.0
2020-12-07,163.40120938705093,165.07283415031665,159.02777561028847,163.66360473632812,19815600.0
