Date,Open,High,Low,Close,Volume
2022-04-04,178.19000244140625,178.19000244140625,175.52000427246094,176.47000122070312,6860600.0
2022-03-28,176.64999389648438,180.2100067138672,175.60000610351562,178.19000244140625,35830900.0
2022-03-21,174.66000366210938,177.6999969482422,173.91000366210938,176.9199981689453,31093000.0
2022-03-14,170.67999267578125,177.0,170.35000610351562,174.83999633789062,49168000.0
2022-03-07,168.3000030517578,173.1199951171875,167.36000061035156,169.35000610351562,41371300.0
2022-02-28,162.8699951171875,169.86000061035156,162.3800048828125,169.47999572753906,38537300.0
2022-02-21,163.57000732421875,166.99000549316406,155.72000122070312,166.0,39109600.0
2022-02-18,,,,,
2022-02-14,166.64031499647197,167.02782688328696,161.90073487199223,162.31805419921875,36732200.0
2022-02-07,170.31671747564602,171.14142539434297,166.47139077503925,166.64031982421875,41229900.0
2022-01-31,170.40613315642395,172.51260645222817,168.34932881983158,170.53530883789062,36224900.0
2022-01-24,162.95396808915345,170.81351982293674,157.25057374790578,170.69427490234375,56948800.0
2022-01-17,166.03420792818162,167.64387038362833,163.42097775693605,163.81842041015625,30303700.0
2022-01-10,172.5821634937023,172.5821634937023,166.083868784249,166.76947021484375,36162800.0
2022-01-03,169.12436424706627,173.18827355400495,168.02144350131277,172.8404998779297,34064300.0
2021-12-27,168.061183954327,171.77733479649913,167.6239879538991,169.9788818359375,19195100.0
2021-12-20,166.73966861462546,167.87239683830882,164.92133893633752,167.17686462402344,23588400.0
2021-12-13,163.6991829840235,172.40330403843063,162.75524535571054,167.156982421875,55901700.0
2021-12-06,159.1682801356018,165.62682189921682,158.81057567761988,164.43447875976562,39366100.0
2021-11-29,158.4826788623366,159.3968091091259,154.8559653165935,158.3634490966797,54091200.0
2021-11-22,158.96170946245098,160.55103102487513,156.62215485708745,157.15521240234375,29122500.0
2021-11-15,162.88070510237833,163.33480339272086,159.70206225838655,160.7978057861328,34484800.0
2021-11-08,161.57766015302457,165.467056560444,159.92911171294423,162.8905792236328,41030700.0
